Linux 6.12.47+rpt-rpi-v8 (DietPi) 	01/12/26 	_aarch64_	(4 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:41        0      2778  135.00    6.00    0.00    0.00  141.00     0   1878.00      0.00 2770804   39600   4.05     16.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:42        0      2778   31.00    5.00    0.00    0.00   36.00     0    464.00      0.00 2770804   41580   4.25   1344.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:43        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:53:43        0      2778  100.00   14.00    0.00    0.00  114.00     0   2621.00      0.00 2770804   52572   5.37   8068.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:44        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:53:44        0      2778  126.00   17.00    0.00    0.00  143.00     0   3526.00      0.00 2770804   65148   6.66   7624.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:45        0      2778  161.00   13.00    0.00    0.00  174.00     0   3749.00      0.00 2770804   77456   7.91   4536.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:46        0      2778    6.00    0.00    0.00    0.00    6.00     0      1.00      0.00 2770804   77456   7.91      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:47        0      2778   12.00    2.00    0.00    0.00   14.00     0     35.00      0.00 2770804   76204   7.78     88.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:48        0      2778  207.00    8.00    0.00    0.00  215.00     0   1573.00      0.00 2770804   82476   8.43    856.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:49        0      2778  144.00    7.00    0.00    0.00  151.00     0   1270.00      0.00 2770804   87784   8.97    996.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:50        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:53:50        0      2778  174.00    6.00    0.00    0.00  180.00     0   1391.00      0.00 2770804   92212   9.42    924.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:51        0      2778  163.00    5.00    0.00    0.00  168.00     0    795.00      0.00 2770804   95412   9.75    516.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:52        0      2778  190.00    8.00    0.00    0.00  198.00     0    601.00      0.00 2770804   96940   9.90    220.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:53        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:53:53        0      2778  159.00    5.00    0.00    0.00  164.00     0    592.00      0.00 2770804   99372  10.15    668.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:54        0      2778  171.00    4.00    0.00    0.00  175.00     0    880.00      0.00 2771068  103956  10.62    204.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:55        0      2778  175.00    5.00    0.00    0.00  180.00     0    894.00      0.00 2771068  107856  11.02    656.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:56        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:53:56        0      2778  212.00    4.00    0.00    0.00  216.00     0   1111.00      0.00 2771068  112572  11.50    268.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:57        0      2778  191.00    7.00    0.00    0.00  198.00     0   1527.00      0.00 2771068  118760  12.13     76.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:58        0       819    3.00    0.00    0.00    0.00    3.00     2      2.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:53:58        0      2778  150.00    5.00    0.00    0.00  155.00     0    415.00      0.00 2771068  120552  12.32    220.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:53:59        0      2778  164.00    8.00    0.00    0.00  172.00     0   1006.00      0.00 2771200  124832  12.75    736.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:00        0      2778  208.00    8.00    0.00    0.00  216.00     0    935.00      0.00 2771200  128544  13.13    480.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:01        0      2778  201.00    6.00    0.00    0.00  207.00     0   1287.00      0.00 2904480  133708  13.66    700.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:02        0       819    0.99    0.00    0.00    0.00    0.99     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:54:02        0      2778  192.08    2.97    0.00    0.00  195.05     0    365.35      0.00 2904612  135428  13.83    384.16      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:03        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:54:03        0      2778  196.00    4.00    0.00    0.00  200.00     0    557.00      0.00 2904612  137732  14.07    432.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:04        0      2778  180.00    5.00    0.00    0.00  185.00     0    818.00      0.00 2904612  141096  14.41    388.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:05        0      2778  169.00    5.00    0.00    0.00  174.00     0    761.00      0.00 2972320  144792  14.79    288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:06        0      2778   55.00    2.00    0.00    0.00   57.00     0    199.00      0.00 3039896  145560  14.87     80.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:07        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:08        0       819    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 4621376  182632  18.66      0.00      4.00      0.00       0  java
12:54:08        0      2778  113.00    4.00    0.00    0.00  117.00     0    792.00      0.00 3043996  148768  15.20    132.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:09        0      2778  177.00    5.00    0.00    0.00  182.00     0    767.00      0.00 3179148  151840  15.51     52.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:10        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      4.00      0.00       0  java
12:54:10        0      2778  148.00    4.00    0.00    0.00  152.00     0    497.00      0.00 3179148  153760  15.71    424.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:11        0      2778   42.00    3.00    0.00    0.00   45.00     0    323.00      0.00 3318400  155168  15.85    484.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:13        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java
12:54:13        0      2778    0.00    0.00    0.00    0.00    0.00     0      0.00      0.00 3318400  155168  15.85     24.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:15        0      2778    0.00    0.00    0.00    0.00    0.00     0      0.00      0.00 3318400  155168  15.85      4.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:17        0      2778    0.00    0.00    0.00    0.00    0.00     0      0.00      0.00 3318400  155168  15.85      4.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:19        0      2778    0.00    0.00    0.00    0.00    0.00     0      0.00      0.00 3318400  155168  15.85     16.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:20        0      2778    6.00    0.00    0.00    0.00    6.00     0     30.00      0.00 3318400  155296  15.86      8.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:22        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4621376  182632  18.66      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:24        0       819    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 4621376  182632  18.66      0.00      4.00      0.00       0  java
12:54:24        0      2778  133.00    7.00    0.00    0.00  140.00     0    872.00      0.00 3318400  158624  16.20    624.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:25        0      2778  134.00    5.00    0.00    0.00  139.00     0   1019.00      0.00 3318400  162720  16.62    508.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:26        0       819    7.00    2.00    0.00    0.00    9.00     2     33.00      0.00 4627516  182632  18.66      0.00      0.00      0.00       0  java
12:54:26        0      2778  157.00    8.00    0.00    0.00  165.00     0    603.00      0.00 3656280  165152  16.87    564.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:27        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  182632  18.66      0.00      4.00      0.00       0  java
12:54:27        0      2778  186.00    8.00    0.00    0.00  194.00     0    637.00      0.00 3656280  168392  17.20    276.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:28        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  182632  18.66      0.00      0.00      0.00       0  java
12:54:28        0      2778  221.00    4.00    0.00    0.00  225.00     0   1003.00      0.00 3723856  172664  17.64    224.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:29        0      2778  169.00    5.00    0.00    0.00  174.00     0    565.00      0.00 3859008  174840  17.86    572.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:30        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  182632  18.66      0.00      4.00      0.00       0  java
12:54:30        0      2778  317.00   16.00    0.00    0.00  333.00     0    917.00      0.00 4064044  178552  18.24    560.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:31        0      2778  215.00    8.00    0.00    0.00  223.00     0   1269.00      0.00 4066084  183544  18.75    460.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:32        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  182632  18.66      0.00      0.00      0.00       0  java
12:54:32        0      2778  146.00    7.00    0.00    0.00  153.00     0   2411.00      0.00 4070324  189416  19.35    288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:33        0      2778  241.58    7.92    0.00    0.00  249.50     0   1530.69      0.00 4070456  195560  19.98   1188.12      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:34        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  182632  18.66      0.00      0.00      0.00       0  java
12:54:34        0      2778  212.00    8.00    0.00    0.00  220.00     0    771.00      0.00 4070992  198760  20.30   1484.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:35        0      2778  312.00   12.00    0.00    0.00  324.00     0   1159.00      0.00 4071208  203112  20.75   1072.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:36        0      2778  279.00   14.00    0.00    0.00  293.00     0    874.00      0.00 4072020  206568  21.10   1308.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:37        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  182632  18.66      0.00      0.00      0.00       0  java
12:54:37        0      2778  229.00    6.00    0.00    0.00  235.00     0   1132.00      0.00 4072020  211048  21.56    568.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:38        0      2778  260.00    7.00    0.00    0.00  267.00     0    470.00      0.00 4072312  212968  21.76    384.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:39        0      2778  222.00    3.00    0.00    0.00  225.00     0    465.00      0.00 4072312  215312  22.00    152.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:40        0      2778  204.00    4.00    0.00    0.00  208.00     0    788.00      0.00 4072312  218512  22.32    564.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:54:41        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  182632  18.66      0.00      0.00      0.00       0  java
